config_hash,experiment,source,target,classifier,strategy,seed,budget,run_type,macro_f1,accuracy,n_source_train,n_target_labeled,n_target_val,n_pseudo,chosen_C,val_score,tuning,fit_seconds
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,0,0,source_only,0.8760390727347,0.87625,2000,0,0,0,10.0,0.8938773221844453,source_val_fallback,0.08
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,0,50,transfer,0.8848964067660895,0.885,2000,50,0,0,10.0,0.6555322128851541,budget_cv,0.301
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,0,50,target_only,0.6445736903752171,0.65625,0,50,0,0,0.1,0.6039072039072039,budget_cv,0.08
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,0,100,transfer,0.8899938121519335,0.89,2000,100,0,0,10.0,0.6715074391850638,budget_cv,0.294
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,0,100,target_only,0.6224786970121885,0.65,0,100,0,0,0.1,0.488774640290899,budget_cv,0.089
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,0,250,transfer,0.8799992499953124,0.88,2000,250,0,0,10.0,0.6125161429585438,budget_cv,0.3
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,0,250,target_only,0.7374169808920599,0.73875,0,250,0,0,10.0,0.637214547768793,budget_cv,0.102
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,0,500,transfer,0.9,0.9,2000,500,0,0,10.0,0.680063449090489,budget_cv,0.342
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,0,500,target_only,0.7757169773790524,0.77625,0,500,0,0,10.0,0.6396754262322033,budget_cv,0.116
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,1,0,source_only,0.8760390727347,0.87625,2000,0,0,0,10.0,0.8938773221844453,source_val_fallback,0.083
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,1,50,transfer,0.8836698412499864,0.88375,2000,50,0,0,10.0,0.7499171279357038,budget_cv,0.293
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,1,50,target_only,0.6628280942006433,0.675,0,50,0,0,0.1,0.5198910675381264,budget_cv,0.086
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,1,100,transfer,0.8824404854957822,0.8825,2000,100,0,0,10.0,0.6535098790358257,budget_cv,0.312
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,1,100,target_only,0.6979992449981125,0.70125,0,100,0,0,0.1,0.5792505236407676,budget_cv,0.105
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,1,250,transfer,0.888741481769698,0.88875,2000,250,0,0,10.0,0.621061448401874,budget_cv,0.456
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,1,250,target_only,0.7134940531166947,0.715,0,250,0,0,10.0,0.6093766056317617,budget_cv,0.103
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,1,500,transfer,0.8987498417966278,0.89875,2000,500,0,0,10.0,0.6449471767652,budget_cv,0.374
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,1,500,target_only,0.7821937099045533,0.7825,0,500,0,0,10.0,0.6510700479719214,budget_cv,0.129
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,2,0,source_only,0.8760390727347,0.87625,2000,0,0,0,10.0,0.8938773221844453,source_val_fallback,0.088
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,2,50,transfer,0.8799249530956847,0.88,2000,50,0,0,10.0,0.7666987982777457,budget_cv,0.324
3633fbf46d,pilot_real,books,electronics,logreg,uncertainty,2,50,target_only,0.6254553656252777,0.6575,0,50,0,0,0.1,0.6383816602924154,budget_cv,0.094
